날짜,제목,닉네임,종목,게시글,댓글수,조회수,공감,비공감,게시글내용,댓글
2025.06.25 14:14,이재명 대통령님이 AI 강국을 만들겠다 ...,junp****,034020,305073190,0,25,0,1,그런데 탈원전을 지지하며ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
2025.06.25 14:14,다시 올른다 했쥬?,youz****,034020,305073147,0,36,1,0,총알이 없어서 월급만 투입,
2025.06.25 14:13,두빌이는 2시부터,jws0****,034020,305073140,0,33,0,0,찐이다,
2025.06.25 14:13,오히려 기회인데....,mtoy****,034020,305073122,2,46,2,1,,
2025.06.25 14:13,털리는것도 그대들의운명이려니,yim6****,034020,305073072,0,21,1,1,하시게들. 주식접고 편히 사시게들,
2025.06.25 14:13,흠,ass7****,034020,305073067,0,16,1,0,상승 하긋네 ㅎㅎ,
2025.06.25 14:13,점보는분이. 빨가미라햇는데,arir****,034020,305073064,0,21,0,0,어아ㅡㅡㅡㅢ,
2025.06.25 14:13,"뱀재명 순국 선 열이 부끄럽다,.",dmst****,034020,305073035,0,22,3,0,"부칸 관련
대납사기",
2025.06.25 14:13,뿜뿜,ksun****,034020,305073025,0,18,0,0,ㅎ,
2025.06.25 14:12,두빌 힘내라,swh4****,034020,305073006,0,25,0,0,985625,
2025.06.25 14:12,갑자기,sung****,034020,305072985,0,30,0,0,"또 이러기야?
더 내려줘",
2025.06.25 14:12,■더 늦기전에 팔아라,t246****,034020,305072936,0,26,1,1,내일도 하락할거다,
2025.06.25 14:12,평단 22000원이던 지인 어제 정리했단...,jjss****,034020,305072914,0,78,2,1,"지인 주식 쌉고수인데 어제 정리했다네

평단 22000원이었음.

예전부터 내가 4만원부터 안파냐 그걸 왜 아직도 들고있냐 했었는데 보는 내가 조마조마하더만

장기투자는 이런사람들이 하는구나",난 평단 14000원인데.. 아직 보유중
2025.06.25 14:11,오늘,ftsk****,034020,305072873,0,25,0,1,조정 잘받고 있는데 하루종일 ㅇㅂ싸는애들은 단타 찌끄러기들이냐 그러니 미리 사두고 가만있었음 얼마나 편하냐,
2025.06.25 14:11,사랑도 잊으셨나요 그대,hsw3****,034020,305072834,0,24,0,0,~,
2025.06.25 14:11,무슨 장난인가..,cgl0****,034020,305072774,0,61,0,0,갑자기 10만주 배도는 뭐단가..,
2025.06.25 14:11,아직도 덜 팔았어?,khju****,034020,305072761,0,49,0,0,아직도 덜팔았어 ? 여태 팔고있는 놈들은 머임 ?,
2025.06.25 14:10,두빌주님이 우리를 시험에 들게 하시네요,tm******,034020,305072735,1,42,1,1,"세차게 시련을 주시며 개미들 멘탈을
사정없이 흔들고 계십니다

개미들은 멘붕과 공포에 떨며
익절과 손절을 반복하는 대 혼돈 속에 있습니다

믿습니까? 오~~주여",ㅋ 존버 하이소 결국 인내 하는자 승
2025.06.25 14:10,실적은 엉망이지만 미래 가치에 투자합시다...,ahs7****,034020,305072660,1,88,1,1,이만원에 시작했으니 이십만원까지 가즈아~,두산에너빌리티 강한 매수 연속되면 iselect.kr 참고하세요.
2025.06.25 14:10,제2의 에코프로,jjan****,034020,305072655,2,82,0,2,"PER 386배 짜리가 오르면 얼마나 더 오를 것 같아서 겁없이 주워담냐?
여기는 뭐 원자로 아저씨라도 활동하나
뭐 15만원 간다고?",영원한 아싸 | 에코프로 이상 간다고 임마~~~
2025.06.25 14:09,흠,ass7****,034020,305072590,0,34,2,1,"종가 보합 빨강 항상 똑
같은 패턴 ㅎ",
2025.06.25 14:09,■팔아라,t246****,034020,305072524,0,49,0,0,마음이 솜사탕처럼 달콤해진다,
2025.06.25 14:08,"이재명 정부 환경부장관 김성환, 원자력 ...",jinw****,034020,305072452,2,140,4,0,"원자력 산업에 침 뱉고 태양광 키우자 주장하던 비전문가 정치꾼이 대한민국 환경부장관에 임영되었다...

중국에서 안팔려서 남아도는 태양광 패널을 한국에서 다 소비해 줄려고 작정한 듯...

중국업체 브로커와 한국업체 브로커들만 때돈 벌게 해 주는 정책... 나중에 리베이트 받겠지~~",외인들 한국 투자에 다 등 돌릴 겁니다. 사천선 웃기는 소리 좀 알라 그러세요 | 지금 이재명 정권의 실체를 알면은 원전 계약 안 할 걸요
2025.06.25 14:08,차트,djgj****,034020,305072436,0,64,0,2,59지지하면 고고씽,
2025.06.25 14:08,조정구간인가?,youz****,034020,305072432,0,80,0,0,ㅇㅇ??,
2025.06.25 14:07,객관적으로 좀 봐라.,leey****,034020,305072280,4,301,0,8,"올라갈 자리보다 내려갈 자리가 훨씬 많은데,

실적 동반한 상승이 아니고 투기성 자본인데 투기성 자본이 언제까지 머무르겠냐?

설거지 조심해라 형이 미리 예언한다. 다른 게시판들도 여럿 먹여줬으니 참고.",맛이 간거 같은데 | 며칠전 들어온애들빼고 거의 최소한 다 수익중인데 뭘원하는거냐 dsskiya
2025.06.25 14:07,내일은 -15정도 가려나? 게미들때문에,ehdc****,034020,305072242,0,140,0,0,못감 같이 죽자 매수하지마,
2025.06.25 14:06,왜이러는지 아는사람,hoye****,034020,305072111,2,427,0,1,,
2025.06.25 14:06,ㅋㅋㅋㅋㅋ,jins****,034020,305072079,0,90,2,0,"재진입 타이밍 못 먹으면 땅을 치고 후회하지 ㅋㅋㅋ

3만원대 다들 음봉음봉 거리고 배아파하고
4만원대 똑같이 짖다가 ㅋㅋㅋ
5만원대는 얼마나 안티 많았니 ㅋㅋㅋ
이가격까지 못사서 배만아프지 ㅋㅋㅋ 37600원에 사두니까 얼마나 마음 편해 ㅋㅋㅋㅋㅋ",
2025.06.25 14:04,꼭지에,pic6****,034020,305071914,3,253,1,0,또 물렷네 ㅠ.,단타 짤짤이 하니까. 그렇지 | 얼른 손절해라 그래야 오른다 ㅋㅋㅋ
2025.06.25 14:04,고마워,ass7****,034020,305071903,0,69,0,0,"외인 100주 추매 굿
이제 일해야지
나두면 알아서 10만 간다유 ㅎ",
2025.06.25 14:04,급성 간염이면 !,ldh8****,034020,305071898,6,155,3,0,"군대 면제 받는거냐 ㅋㅋ !

국무총리 후보 인사 청문회 보고 !!

알았다 ㅋㅋㅋ !!",하여튼 잡것들... | 쳐주길 민주당 김민석 | 급성 간염인데 술도 엄청 잘먹는다고 하던데 ㅋㅋㅋ ! | 군대면제 받는거 아니래 ㅋㅋㅋㅋ 급성은 금방 낫기 때문에 나중에 재검이래 ㅋㅋㅋㅋㅋㅋㅋ | 그르테~~~^ | 시대에 따라 다르지
2025.06.25 14:04,그리고 주린이들 잘 알아야해 필독,ljw4****,034020,305071891,0,82,0,0,"ai 댓글 만드는 프로그램이 있어
순식간에 댓글을 천오백개
만들수 있어..
그러니..절대 댓글에
휘둘리지마.
기관에게 털리지도 말고!!
우리 꼭 부자되자!!!",
2025.06.25 14:04,66100. 물량 개많네,youz****,034020,305071782,0,157,0,0,허허..물량좀 치우셈,
2025.06.25 14:03,김민석 대학시절 맥아더 동상 에 흠집을,dmst****,034020,305071739,0,86,2,2,"내고,
미군 철수 외쳐
나라가 위태로운 지경까지 왔다.",
2025.06.25 14:03,자,sjhc****,034020,305071725,0,37,0,0,가봐야제~,
2025.06.25 14:03,이때매수해기회?추매했다?,hrp0****,034020,305071656,0,77,0,0,달려?,
2025.06.25 14:02,공매가,sac3****,034020,305071632,0,88,2,0,힘들어 하네,
2025.06.25 14:02,없는 살림에,jdc1****,034020,305071628,0,63,1,1,"드디어 1,000주 모았다
여기에 더하기만 있다 ㅋ",
2025.06.25 14:02,핫해,kkn1****,034020,305071583,0,51,0,1,"하태
우리나라에서
외국에서
젤 하태
두산에너빌리티!
가격도 싸다",
2025.06.25 14:01,해상풍력+가스터빈+수소에너지,jenn****,034020,305071477,1,109,2,0,Energy Sustainability. 지속 가능한 에너지. 두산에너빌리티 홈피 메인,그렇게 다 해서 얼마를벌든 주주환원 0. 그것이 조선기업 두산
2025.06.25 14:01,흠,ass7****,034020,305071452,1,56,1,1,매수 기회 늠 조아 매수중 ㅋ,그래 봤자 상승 하긋네 ㅋ
2025.06.25 14:00,58에 들어와 800주..,ljw4****,034020,305071235,4,430,2,9,"67에 전량 매도한
내손가락 칭찬해","이래서 개미를 못벗어나는구나 | 빠르면 넥스트,아님 내일 거품물고 안티질~ | 곧 안티로 전환 | 이제 놓아 줄께..조만간 국장 코스피 조정 씨게 올것 같아..."
2025.06.25 13:59,한삼한것뜰아 ㅇㅇ,bgho****,034020,305071091,0,172,1,0,"죠은쥬시기 널렷따

계꼭지애서

멋하냐

ㅇㅇㅇㅇ

ㅇ


전영적인 작전쥬 ㅇㅇ
bgho****2025.06.25. 13:39조회수 119
수정삭제
애휴발람들아

ㅇㅇㅇㅇ

ㅇ


거래급감지속 ㅇㅇ
bgho****2025.06.20. 12:25조회수 109
수정삭제
계폭망각

ㅇㅇㅇㅇ

ㅇ


행운 ㅇㅇ
bgho****2025.06.16. 17:07조회수 215
수정삭제
운죠캐

지금파는계

행운

ㅇㅇㅇㅇ

ㅇ


쥬시기가 만만애보여? ㅋㅋ
bgho****2025.06.16. 16:52조회수 96
수정삭제

어차피 잔뜩먹어나서 ㅇㅇ
bgho****2025.06.16. 16:23조회수 90
수정삭제
별꺼없는대

시장교란계잡쥬는

당장애 망혀야 쓰것따

ㅇㅇㅇㅇ

ㅇ


시외거래 ㅇㅇ
bgho****2025.06.16. 16:11조회수 307
수정삭제
시장교란계잡범들

니내들업보대로

되받아먹을꺼따

ㅇㅇㅇㅇ

ㅇ


삼연상+ 비결 공개 ㅇㅇ
bgho****2025.06.13. 10:08조회수 27
수정삭제

유진로봇 삼연상+ 비결 ㅇㅇ
bgho****2025.06.12. 14:38조회수 45
수정삭제

난말이야 ㅇㅇ
bgho****2025.06.12. 14:36조회수 23
수정삭제
굼뱅이말또

다 새겨듣는따

ㅇㅇㅇㅇ

ㅇ


마디막충고 ㅇㅇ
bgho****2025.06.12. 12:43조회수 187
수정삭제
사업성업슴

업장 2개 운용해바서 앎 ㅇㅇ

성투하이쇼~

ㅇㅇㅇㅇ

ㅇ


ㅇㅈ로보토 19490애 몰빵분 다떤짐 ㅇㅇ
bgho****2025.06.02. 10:45조회수 156
수정삭제
작년10월말 매집시작

계몰빵 평단 5490

삼연상칠때

슈익율 +195.00푸러엿음 ㅇㅇ

담날 시쵸 19.50푸러애 다떤저서

삼연상애다가 +19.50푸러 더먹은셈 ㅇㅇ

최종슈익율 계산해쥬실분?

그날 시쵸애 다파누라 스샷캡처못하공

계산안해봄....

대충 감으류 +270.00푸러? ㅎㅎ

다떤지공

븍후반토채 몰빵이사

3~4글짜잼

ㅇㅇㅇㅇ

ㅇ",
2025.06.25 14:06,한삼한것뜰아 ㅇㅇ,lee8****,034020,305072204,0,14,1,0,뭐하는 잡 넘이냐,
2025.06.25 13:59,쏠려고 기모으고 있는게 내눈에만 보이냐...,jin0****,034020,305071082,2,207,2,2,누가봐도 일부러 누르고있는디 ;;;;,풉 이따 1시간뒤에 봐라 | 개눈깔
2025.06.25 13:58,곡소리나것네 이번주금욜까지,ycho****,034020,305071055,1,181,2,3,ㅋㅋ,"걍 무뇌안티임,,, 회사가 아무 문제 없이 일 잘하는데 떨어지는 건 조정임,,, 안타깝다 조금만 떨어지면 곡소리 ㅋㅋㅋ"
2025.06.25 13:57,언능언능 올려라,gus0****,034020,305070953,0,74,3,0,털린사람놀려먹게,
2025.06.25 13:57,뉴스케일 18%,djgj****,034020,305070932,1,186,1,0,새벽부터 설레발치더니 주가 방어해야지,
2025.06.25 13:57,장투의 장점은 복리 그리고,dasu****,034020,305070893,0,109,1,0,"저가에 매수하여 큰 하락에도 버틸 평단가
여러분 새로 투자하신 분들 최소2주는 잡을 각오하고 하셔야지 데이트레이딩은 하지마세요",
2025.06.25 13:57,어느정도 내려오겠지.. 한번 눈여겨 보...,vamp****,034020,305070874,0,80,0,0,ㅎㅎㅎㅎㅎ,
2025.06.25 13:55,아씨...잘 주웠었는데,jgh3****,034020,305070661,0,205,0,1,"오늘 잘 사서 +3%까지 봤는데 엠

병 ㅋㅋ

본전와서 그대로 팔았다. 수수료 값만 날렸네 쩝;;

기관 외국인 이틀 연속 던졌고 양매수 들어온 날만큼 던졌으니 볼짱 다봤지 뭐

현대건설로 갈아타야겠녜",
2025.06.25 13:55,그냥 양전하고 투경맞자,jt******,034020,305070635,2,299,1,0,그러면 낼은 더 잘갈거 같다 ㅋㅋㅋ,카카오페이 봐라 투경 맞고도 오늘 개퍽등 ㅋㅋㅋ | 구게 맞지 신용갸미 더 태워줄 필요가 있나
2025.06.25 13:55,4월 2만원에서 2달만에 7만원,njsu****,034020,305070626,0,116,1,0,"외인ㆍ기관들의 작전
단기간에 3배이상 올려서 하한가로 차익실현하는 외인ㆍ기관들의 농락에 총알받이 된다.
조금 내려서 싸보인다고 덥썩 물지마라.
아주 집구석 완전히 박살나서 한강행이다",
2025.06.25 13:55,즈깍팔았따 휴~,jjse****,034020,305070594,0,72,1,0,살았다,
2025.06.25 13:54,현대차 존니 간다,ysn7****,034020,305070538,0,60,0,0,"풀베팅
흉기차 ㅋㅋㅋ",
2025.06.25 13:53,유튜브...,kgow****,034020,305070387,0,73,0,0,,
2025.06.25 13:53,풍력도 브랜드평판 1위,jenn****,034020,305070379,0,88,0,0,풍력에너지 브랜드평판 상위 1위에 두산에너빌리티가 있네요. 이넷뉴스 브랜드평판. 25.6.24.정부가 추구하는 풍력도 두빌. 홈피 드가보소.,
2025.06.25 13:53,투경 기준가 얼마임?,ilu0****,034020,305070307,1,447,1,0,"68,900?",ㅇㅋ
2025.06.25 13:52,나갈 물량 다 나갔니?,jt******,034020,305070281,1,112,2,0,이제 올라가면 되니?,엉덩이 가벼운애들 분리수거 한번 쫘악해줘야 고속도로 뚫리는것 아니겠습니까 ~~
2025.06.25 13:52,와우 657 내가 추매하고 3만개 누...,jin0****,034020,305070263,1,131,1,0,급락해서 깜놀했노 ㅡㅡ 디지는줄 ㅋㅋ 평단 낮추고 개꿀~!,645 는 푸근하다
2025.06.25 13:51,아주,nk******,034020,305070136,0,114,0,0,ㅋㅋㅋㅋ 난리구나 조금만 조정받아도,
2025.06.25 13:51,날도 더운데 시원시원하게 가자!!!,fe5z****,034020,305070099,0,69,0,2,"-10% 더 내려서


종가 -15%대로 마감하자


아니면 찔끔 올려서 투경 쳐맞던지 ㅋㅋㅋㅋㅋㅋㅋ",
2025.06.25 13:50,10퍼 장대 음봉이다 개미들이 풀매수 땡...,kimh****,034020,305069941,1,167,0,1,언능 언능 신용 풀매수 대출 풀매수 땡겨라,
2025.06.25 13:49,소문난잔치 먹을거없다더니~,ks******,034020,305069752,0,88,2,0,오르는거없이 빠지는건 1등이구만~,
2025.06.25 13:48,눌림이 능사아님,jenn****,034020,305069662,0,104,0,0,두빌이 못가니 삼전도 같이 못가고 있네. 서로 경쟁이지만 어느 정도 가야 시장 반응도 나오지. 눌러 될게 아니다.개미들 흥미잃으면 증시 털고 여름 휴가나 간다. 뉴스케일 여전히 19프로 폭등중.,
2025.06.25 13:46,ㅋ,ass7****,034020,305069361,3,287,8,2,"팔고 가라고 날리네 ㅋㅋ
왜 팔지 앞으로 얼마까지 갈지
누구도 모르는데
잠깐 내릴수 있지만
앞으로 상승 더 할긴데
10층 가자아 ㅎ",거럼 거럼 더 가지 암만. 절벽 엣지있게. | 고수입니다 ^^ | 정신차려
2025.06.25 13:46,이죄맹 주로 갈아타,jeon****,034020,305069359,1,165,2,8,"신재생으로


좌파정권은 원전 직이삔다이


알것제",두산이이재밍주다 ㅋㅋ
2025.06.25 13:46,개미 대단혀,ljs5****,034020,305069353,1,250,7,1,그리 팔아제껴도 안떨어지네,빠지고있는데 뭔솔 ㅋㅌㅋㅋ
2025.06.25 13:46,상승유지,abba****,034020,305069317,0,102,0,0,원전계약과 소형모듈등 승리공고히.,
2025.06.25 13:45,약속을 잊으셨나요 그대,hsw3****,034020,305069240,0,97,0,0,~,
2025.06.25 13:45,조정주는 이유,my******,034020,305069232,0,190,3,1,뭐긴뭐냐 투자주의 뗄라고지,
2025.06.25 13:45,장기적으로 봐야지 오늘 좀 빠진다고,junp****,034020,305069224,0,108,1,0,일희일비 하지말라 결국에는 1.5만원 원래자리로 돌아올거다,
2025.06.25 13:45,비중 30%짜리 SK하닉팔고 추매자금 대...,sini****,034020,305069161,0,97,1,0,자 더 떨궈봐라~,
2025.06.25 13:45,2시이후 투매나오겠는데?,mika****,034020,305069127,0,101,0,1,꼬라지봐라,
2025.06.25 13:44,2)두산에너빌리티는 조정인지 알 수 없는...,blue****,034020,305069106,1,167,1,0,"주식의 네이버게시판에서 나의 엣날 필명은 고도의 전업투자자이고 나의 아뒤는 bluepia386.godot586이다


2)두산에너빌리티는 조정인지 알 수 없는 이유로 처 내리면 미친척하면서 사 모우는 분할매수한다.(00000원~00000원)



부자가 되려면 고통의 긴 시간을 기다릴 줄 알아야 한다.즉,버틸 수 있는자만이 성공을 누릴 수 있다.
주식에서 희망부자가 되는 것을 꿈꾸면서 나날을 살아간다.아직도 희망회로를 돌리고 있다.
지금은 추가매수로 현금이 없는게 원통해서 포트폴리오에서 다른 종목을 리브런싱을 해서라도
현금을 확보하는게 나을듯하다.주식성공의 DNA를 켜라.

주식수익률 100%이상을 팔때는 언제나 아쉬움이 남는다.기회비용을 남겨라.
주식시장의 세력들이 개미들의 약점인 지루한 시간과의 싸움이다.때를 기다리는 마음으로 한다.
주식은 세력들에게 때로는 속아 주는 척 하는 것도 생각의 차이를 말한다
주식은 2008년~2024년도까지 17년차로써 하수는 아니고 중수라 자칭한다.고수를 되기를 꿈꾸며...^^

주식성공담-칭찬은 고래를 춤추게 한다.칭찬은 나에게 스스로 자신감과 행복을 느낀다.
주식한지도 거의 10년을 넘어 간다니 그 동안 성공담과 실패담이 거의 막상막하다.
때로는 반성과 채찍질도 하고 한편으로 나 자신에 대해 자신감과 칭찬을 해 주며 응원을 해 준다
주식은 다소,겸손하지 못하다는 것도 있지만,나 자신에게 긍정의 마운드를 가진다는 걸 이해하길 바란다..

주식실패담은 욕심이 과해 개잡주를 덥썩 물어 나도 상장페지를 당해 본 사람으로선
아리온테크는 첫 실패의 부끄러운 깡통도 찬 적이 있다.이번에 gv도 2번째 상장폐지다.
이번에 비중은 소액이라 다행이지만,나에게 심심한 위로를 한다.

주식은 보통 실패를 손해본 것 인 이야기 안 하고 수익난 것을 자랑 삼아 이야기한다.나의 경우에...ㅋㅋ
주식에선 절대 탐욕과 욕심을 부리지 말고 실패를 인정할건 인정하자.지금 후회와 반성을 한다.희망고문^^
주식은 때로는 반성과 채찍질도 하고 한편으로 나 자신에 대해 자신감과 칭찬을 해 주며 응원을 해 준다

주식시장이 두려움과 공포의 대상일 때 주식을 사고 탐욕의 대상일 때 주식을 팔라는 얘기다.
주식은 유연한 사고가 필요하다.때로는 배짱과 용기가 필요하다.
주식은 다소,겸손하지 못하다는 것도 지적도 있지만,나 자신에게 긍정의 마운드를 가진다는 걸 이해하길 바란다.
주식에서 역발상 사고는 생각의 차이를 알게 한다.이 상황이 아름다운 조정이 될거란 희망을 믿을뿐이다.
주식시장에서 결국,시간을 많은자가 이긴다는걸 깨우친다.희망고문^^

주식은 본의 아니게 장기로 가치투자를 하자.오래 진득이 묻어둔다는 생각으로 버티자.희망사항^^
주식은 심리전쟁에서 세력을 이겨야만 개미들의 생존할 수 있다.
주식은 단순하게 하는게 좋다는 결론이 나온다.

주식은 나만의 투자철학을 개똥철학이라도 가져라.
주식에서 촉이 좋은 것은 상상력을 풍부한 사람일수록 주식을 잘 하는 편이다..
자신의 투자성향에 잘 맞는 투자방법을 찾기 위해서는 자신을 가장 잘아는 종목을 스스로 공부하고
경험해서 진리를 깨달아야 한다.깨달음^^

고수와 하수의 차이는 고수는 누구에게서든 상대의 강점과 매력을 찾아내고
하수는 본인보다 깎아내릴점을 찾으려고 애쓴다는것..미련한 곰탱이처럼..^^
나는 늘 자신감과 겸손한 자세로 배우려는 사람이고 싶다.
주식에서 수 많은 경험치가 쌓여 스스로 깊은 깨닫는걸을 내공이라 한다.


주식고수들의 짜릿한 손맛을 경험을 언제쯤 느껴볼 수 있을까?고수의 경지에 오를까?
주식의 목표는 6개월정도 꾸준하게 지속적인 월3%이상 수익률를 향하여 도전한다.
주식은 수익률 극대화를 위한 복수의 개인계좌관리능력을 배양해야 한다.허접한 하수의 희망사항^^


네이버종목게시판에서 난 내가 긁적이는 글들이 나의 별명이 닉네임은 고도의 전업투자자(bluepia386)이다.
주식은 나로써는 얼굴까지 공개되는 솔직하고 당당한 거짓 없는 개인투자자로써 투자반성문으로 여긴다.
주식투자를 잘 하려면 돈을 버는것과 같이 자기만의 투자원칙과 기준을 세워라.매매습관을 기르자.
나의 투자는 중장기투자를 원칙으로 하나 때로는 단타를 굵고 짧게 가는 것도 좋다.
주식은 자신의 꿈과 목표를 명확히 해라.꿈은 이루어진다.부자들의 좋은 습관을 기르자.나에게 최면을 건다.
주식은 그리고,특히,기고만장의 자만심과 교만을 경계하고 겸손의 미덕을 습관처럼 배우도록 하자.
주식은 자신감도 갖는 개미투자자로써 네이버종목게시판이 나만의 투자매매일기장으로 본다.나만의 성공을 꿈꾸며...^^


기다림을 즐거움..기다림의 미학...겨울에 밀짚모자를 사라.거래량은 주가를 속여도 거래량 매집은 못 속인다.^^
저점매수로 매집하면서 나의 포트폴리오 네이버종목게시판에 관심종목을 보면 수익률은 대충 짐작이 간다.
여기 네이버게시판을 떠나는 날을 기다린다.언젠가는 그 날이 올거야..희망사항^^

주식성공담은 관심종목이 동양은 2012년도 대박이었다.파루는 2013년~2017년도 이미 5연속 왕대박났엇다.테라젠이택스는 2018년도~2019년도 중박났고 2020년도 대박이었다.위닉스는 2020년도 중박이었고,이녹스,삼성전자(우)는 대박이었다.신테카바이오,승일는 2020년~2021년도 왕대박낫다.삼천리자전거는 2020년도 대박진행중이고 .kcc,대한그린파워는 2021년도 대박났다.알톤스포츠는 2014년도 8월말경에 1차상승에 대박났고 2018년에 중박이고 2021년에 대박낫다.2022년도 이수화학,한일철강은 대박났다.2023년도 솔트룩스는 왕대박이엇다..2024년~2025년도 성광밴드는 현재 수익률이 150%이상 넘게 진행중이며 올해는 2025년 두산에너빌리티,삼성중공업,한화오션은 현재 수익률 100%이상~1000%내외로 텐베거 종목으로 믿어 의심을 않고 왕대박 기대희망을 가져 본다.",주식은 나만의 투자원칙으로 개똥철학이라도 확신을 가져야 한다.깨달음^^
